효능군,품목명
지질저하제,텔미듀오플러스정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔미듀오플러스정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔미듀오플러스정40/5/10밀리그램_(1정)
혈압강하작용의약품,뉴스타틴티에스정40/5/10mg_(1정)
지질저하제,뉴스타틴티에스정40/5/10mg_(1정)
혈압강하작용의약품,뉴스타틴티에스정40/5/10mg_(1정)
혈압강하작용의약품,텔로타틴정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔로타틴정40/5/10밀리그램_(1정)
지질저하제,텔로타틴정40/5/10밀리그램_(1정)
지질저하제,텔미원스플러스정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔미원스플러스정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔미원스플러스정40/5/10밀리그램_(1정)
지질저하제,텔미디핀알정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔미디핀알정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔미디핀알정40/5/10밀리그램_(1정)
지질저하제,트리인원정40/5/10mg_(1정)
혈압강하작용의약품,트리인원정40/5/10mg_(1정)
혈압강하작용의약품,트리인원정40/5/10mg_(1정)
혈압강하작용의약품,트레블정40/5/10밀리그램_(1정)
지질저하제,트레블정40/5/10밀리그램_(1정)
혈압강하작용의약품,트레블정40/5/10밀리그램_(1정)
혈압강하작용의약품,듀오웰에이정80/5/10밀리그램_(1정)
지질저하제,듀오웰에이정80/5/10밀리그램_(1정)
혈압강하작용의약품,듀오웰에이정80/5/10밀리그램_(1정)
지질저하제,텔로스톱플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔로스톱플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔로스톱플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔미듀오플러스정80/5/10밀리그램_(1정)
지질저하제,텔미듀오플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔미듀오플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,뉴스타틴티에스정80/5/10mg_(1정)
지질저하제,뉴스타틴티에스정80/5/10mg_(1정)
혈압강하작용의약품,뉴스타틴티에스정80/5/10mg_(1정)
혈압강하작용의약품,텔로타틴정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔로타틴정80/5/10밀리그램_(1정)
지질저하제,텔로타틴정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔미원스플러스정80/5/10밀리그램_(1정)
지질저하제,텔미원스플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔미원스플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔미디핀알정80/5/10밀리그램_(1정)
지질저하제,텔미디핀알정80/5/10밀리그램_(1정)
혈압강하작용의약품,텔미디핀알정80/5/10밀리그램_(1정)
혈압강하작용의약품,트리인원정80/5/10mg_(1정)
혈압강하작용의약품,트리인원정80/5/10mg_(1정)
지질저하제,트리인원정80/5/10mg_(1정)
혈압강하작용의약품,트레블정80/5/10밀리그램_(1정)
지질저하제,트레블정80/5/10밀리그램_(1정)
혈압강하작용의약품,트레블정80/5/10밀리그램_(1정)
지질저하제,텔미듀오플러스정80/10/20밀리그램_(1정)
혈압강하작용의약품,텔미듀오플러스정80/10/20밀리그램_(1정)
혈압강하작용의약품,텔미듀오플러스정80/10/20밀리그램_(1정)
지질저하제,뉴스타틴티에스정80/10/20mg_(1정)
혈압강하작용의약품,뉴스타틴티에스정80/10/20mg_(1정)
혈압강하작용의약품,뉴스타틴티에스정80/10/20mg_(1정)
당뇨병용제,아토메트서방정10/500밀리그램_(1정)
지질저하제,아토메트서방정10/500밀리그램_(1정)
당뇨병용제,리피메트서방정10/500밀리그램_(1정)
지질저하제,리피메트서방정10/500밀리그램_(1정)
당뇨병용제,리피토엠서방정10/500밀리그램_(1정)
지질저하제,리피토엠서방정10/500밀리그램_(1정)
지질저하제,아토메트서방정10/750밀리그램_(1정)
당뇨병용제,아토메트서방정10/750밀리그램_(1정)
지질저하제,아토메트서방정20/500밀리그램_(1정)
당뇨병용제,아토메트서방정20/500밀리그램_(1정)
당뇨병용제,리피메트서방정20/500밀리그램_(1정)
지질저하제,리피메트서방정20/500밀리그램_(1정)
지질저하제,리피토엠서방정20/500밀리그램_(1정)
당뇨병용제,리피토엠서방정20/500밀리그램_(1정)
당뇨병용제,로수메트서방정5/500밀리그램_(1정)
지질저하제,로수메트서방정5/500밀리그램_(1정)
당뇨병용제,크레비스정500/5밀리그램_(1정)
지질저하제,크레비스정500/5밀리그램_(1정)
당뇨병용제,듀오메트엑스알정500/5밀리그램_(1정)
지질저하제,듀오메트엑스알정500/5밀리그램_(1정)
당뇨병용제,로수탄메트정500/5밀리그램_(1정)
지질저하제,로수탄메트정500/5밀리그램_(1정)
지질저하제,로수메트서방정5/750밀리그램_(1정)
당뇨병용제,로수메트서방정5/750밀리그램_(1정)
당뇨병용제,크레비스정750/5밀리그램_(1정)
지질저하제,크레비스정750/5밀리그램_(1정)
당뇨병용제,듀오메트엑스알정750/5밀리그램_(1정)
지질저하제,듀오메트엑스알정750/5밀리그램_(1정)
당뇨병용제,로수탄메트정750/5밀리그램_(1정)
지질저하제,로수탄메트정750/5밀리그램_(1정)
당뇨병용제,로수메트서방정10/500밀리그램_(1정)
지질저하제,로수메트서방정10/500밀리그램_(1정)
당뇨병용제,크레비스정500/10밀리그램_(1정)
지질저하제,크레비스정500/10밀리그램_(1정)
당뇨병용제,듀오메트엑스알정500/10밀리그램_(1정)
지질저하제,듀오메트엑스알정500/10밀리그램_(1정)
당뇨병용제,알엠서방정500/10밀리그램_(1정)
지질저하제,알엠서방정500/10밀리그램_(1정)
지질저하제,로수탄메트정500/10밀리그램_(1정)
당뇨병용제,로수탄메트정500/10밀리그램_(1정)
지질저하제,로수메트서방정10/750밀리그램_(1정)
당뇨병용제,로수메트서방정10/750밀리그램_(1정)
지질저하제,크레비스정750/10밀리그램_(1정)
당뇨병용제,크레비스정750/10밀리그램_(1정)
지질저하제,듀오메트엑스알정750/10밀리그램_(1정)
당뇨병용제,듀오메트엑스알정750/10밀리그램_(1정)
지질저하제,알엠서방정750/10밀리그램_(1정)
당뇨병용제,알엠서방정750/10밀리그램_(1정)
지질저하제,로수탄메트정750/10밀리그램_(1정)
당뇨병용제,로수탄메트정750/10밀리그램_(1정)
호흡기관용약,딜라스틴나잘스프레이_(120회)
혈압강하작용의약품,이달비클로정40/12.5밀리그램_(1정)
혈압강하작용의약품,이달비클로정40/12.5밀리그램_(1정)
혈압강하작용의약품,이달비클로정40/25밀리그램_(1정)
혈압강하작용의약품,이달비클로정40/25밀리그램_(1정)
혈압강하작용의약품,로수칸데정5/16밀리그램_(1정)
지질저하제,로수칸데정5/16밀리그램_(1정)
혈압강하작용의약품,투게논정 5/16밀리그램_(1정)
지질저하제,투게논정 5/16밀리그램_(1정)
혈압강하작용의약품,로타칸정 5/16밀리그램_(1정)
지질저하제,로타칸정 5/16밀리그램_(1정)
혈압강하작용의약품,크레칸데정5/16밀리그램_(1정)
지질저하제,크레칸데정5/16밀리그램_(1정)
지질저하제,로칸듀오정5/16밀리그램_(1정)
혈압강하작용의약품,로칸듀오정5/16밀리그램_(1정)
지질저하제,콤비로칸정5/16밀리그램_(1정)
혈압강하작용의약품,콤비로칸정5/16밀리그램_(1정)
혈압강하작용의약품,칸데칸듀오정5/16밀리그램_(1정)
지질저하제,칸데칸듀오정5/16밀리그램_(1정)
당뇨병용제,아토메트서방정10/1000밀리그램_(1정)
지질저하제,아토메트서방정10/1000밀리그램_(1정)
당뇨병용제,리피메트서방정10/1000밀리그램_(1정)
지질저하제,리피메트서방정10/1000밀리그램_(1정)
지질저하제,리피토엠서방정10/1000밀리그램_(1정)
당뇨병용제,리피토엠서방정10/1000밀리그램_(1정)
지질저하제,로수암핀정5/5밀리그램_(1정)
혈압강하작용의약품,로수암핀정5/5밀리그램_(1정)
지질저하제,로수암핀정10/5밀리그램_(1정)
혈압강하작용의약품,로수암핀정10/5밀리그램_(1정)
혈압강하작용의약품,로수암핀정20/5밀리그램_(1정)
지질저하제,로수암핀정20/5밀리그램_(1정)
당뇨병용제,스테글라트로정5밀리그램(에르투글리플로진L-피로글루탐산)_(6.477mg/정)
당뇨병용제,스테글루잔정5/100밀리그램_(1정)
당뇨병용제,스테글루잔정5/100밀리그램_(1정)
당뇨병용제,네시나메트정12.5/850밀리그램_(1정)
당뇨병용제,네시나메트정12.5/850밀리그램_(1정)
소화성궤양용제,케이캡정50밀리그램(테고프라잔)_(50mg/1정)
소화성궤양용제,케이캡구강붕해정50밀리그램(테고프라잔)_(50mg/1정)
소화성궤양용제,케이캡정25밀리그램(테고프라잔)_(25mg/1정)
혈압강하작용의약품,듀오웰에이정40/5/20밀리그램_(1정)
지질저하제,듀오웰에이정40/5/20밀리그램_(1정)
혈압강하작용의약품,듀오웰에이정40/5/20밀리그램_(1정)
혈압강하작용의약품,듀오웰에이정80/5/20밀리그램_(1정)
혈압강하작용의약품,듀오웰에이정80/5/20밀리그램_(1정)
지질저하제,듀오웰에이정80/5/20밀리그램_(1정)
혈압강하작용의약품,올로맥스정20/5/5밀리그램_(1정)
혈압강하작용의약품,올로맥스정20/5/5밀리그램_(1정)
지질저하제,올로맥스정20/5/5밀리그램_(1정)
지질저하제,올로맥스정20/5/10밀리그램_(1정)
혈압강하작용의약품,올로맥스정20/5/10밀리그램_(1정)
혈압강하작용의약품,올로맥스정20/5/10밀리그램_(1정)
혈압강하작용의약품,로수암핀정10/10밀리그램_(1정)
지질저하제,로수암핀정10/10밀리그램_(1정)
지질저하제,스타펜캡슐_(1캡슐)
지질저하제,스타펜캡슐_(1캡슐)
지질저하제,피에프캡슐_(1캡슐)
지질저하제,피에프캡슐_(1캡슐)
지질저하제,뉴스타틴듀오캡슐_(1캡슐)
지질저하제,뉴스타틴듀오캡슐_(1캡슐)
지질저하제,리로우펜캡슐_(1캡슐)
지질저하제,리로우펜캡슐_(1캡슐)
지질저하제,페바로에프캡슐_(1캡슐)
지질저하제,페바로에프캡슐_(1캡슐)
지질저하제,피타론에프캡슐_(1캡슐)
지질저하제,피타론에프캡슐_(1캡슐)
지질저하제,리페스틴캡슐_(1캡슐)
지질저하제,리페스틴캡슐_(1캡슐)
지질저하제,업타바캡슐_(1캡슐)
지질저하제,업타바캡슐_(1캡슐)
혈압강하작용의약품,엑스원알정5/80/10밀리그램_(1정)
혈압강하작용의약품,엑스원알정5/80/10밀리그램_(1정)
지질저하제,엑스원알정5/80/10밀리그램_(1정)
혈압강하작용의약품,발트리오정5/80/10밀리그램_(1정)
지질저하제,발트리오정5/80/10밀리그램_(1정)
혈압강하작용의약품,발트리오정5/80/10밀리그램_(1정)
지질저하제,아모르탄알정5/80/10밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/80/10밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/80/10밀리그램_(1정)
지질저하제,엑스크레스바정5/80/10밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/80/10밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/80/10밀리그램_(1정)
지질저하제,암로반플러스정5/80/10밀리그램_(1정)
혈압강하작용의약품,암로반플러스정5/80/10밀리그램_(1정)
혈압강하작용의약품,암로반플러스정5/80/10밀리그램_(1정)
지질저하제,브이포지알정5/80/10밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/80/10밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/80/10밀리그램_(1정)
지질저하제,엑스원알정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스원알정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스원알정5/160/10밀리그램_(1정)
혈압강하작용의약품,발트리오정5/160/10밀리그램_(1정)
혈압강하작용의약품,발트리오정5/160/10밀리그램_(1정)
지질저하제,발트리오정5/160/10밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/160/10밀리그램_(1정)
지질저하제,아모르탄알정5/160/10밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/160/10밀리그램_(1정)
지질저하제,엑스크레스바정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/160/10밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/160/10밀리그램_(1정)
지질저하제,브이포지알정5/160/10밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스원알정5/160/5밀리그램_(1정)
지질저하제,엑스원알정5/160/5밀리그램_(1정)
혈압강하작용의약품,엑스원알정5/160/5밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/160/5밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/160/5밀리그램_(1정)
지질저하제,아모르탄알정5/160/5밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/160/5밀리그램_(1정)
지질저하제,엑스크레스바정5/160/5밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/160/5밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/160/5밀리그램_(1정)
지질저하제,브이포지알정5/160/5밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/160/5밀리그램_(1정)
혈압강하작용의약품,엑스원알정5/80/5밀리그램_(1정)
혈압강하작용의약품,엑스원알정5/80/5밀리그램_(1정)
지질저하제,엑스원알정5/80/5밀리그램_(1정)
지질저하제,아모르탄알정5/80/5밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/80/5밀리그램_(1정)
혈압강하작용의약품,아모르탄알정5/80/5밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/80/5밀리그램_(1정)
혈압강하작용의약품,엑스크레스바정5/80/5밀리그램_(1정)
지질저하제,엑스크레스바정5/80/5밀리그램_(1정)
혈압강하작용의약품,암로반플러스정5/80/5밀리그램_(1정)
지질저하제,암로반플러스정5/80/5밀리그램_(1정)
혈압강하작용의약품,암로반플러스정5/80/5밀리그램_(1정)
지질저하제,브이포지알정5/80/5밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/80/5밀리그램_(1정)
혈압강하작용의약품,브이포지알정5/80/5밀리그램_(1정)
최면진정제,영진조피클론정1밀리그램(에스조피클론)_(1mg/1정)
최면진정제,조스정1밀리그램(에스조피클론)_(1mg/1정)
최면진정제,파마에스조피클론정1mg_(1mg/1정)
최면진정제,에조스타정1밀리그램(에스조피클론)_(1mg/1정)
최면진정제,조피스타정1밀리그램(에스조피클론)_(1mg/1정)
최면진정제,영진조피클론정2밀리그램(에스조피클론)_(2mg/1정)
최면진정제,조스정2밀리그램(에스조피클론)_(2mg/1정)
최면진정제,파마에스조피클론정2mg_(2mg/1정)
최면진정제,에조스타정2밀리그램(에스조피클론)_(2mg/1정)
최면진정제,조피스타정2밀리그램(에스조피클론)_(2mg/1정)
최면진정제,영진조피클론정3밀리그램(에스조피클론)_(3mg/1정)
최면진정제,조스정3밀리그램(에스조피클론)_(3mg/1정)
최면진정제,파마에스조피클론정3mg_(3mg/1정)
최면진정제,에조스타정3밀리그램(에스조피클론)_(3mg/1정)
최면진정제,조피스타정3밀리그램(에스조피클론)_(3mg/1정)
혈압강하작용의약품,트루셋정40/5/12.5밀리그램_(1정)
혈압강하작용의약품,트루셋정40/5/12.5밀리그램_(1정)
혈압강하작용의약품,트루셋정40/5/12.5밀리그램_(1정)
혈압강하작용의약품,트루셋정80/5/12.5밀리그램_(1정)
혈압강하작용의약품,트루셋정80/5/12.5밀리그램_(1정)
혈압강하작용의약품,트루셋정80/5/12.5밀리그램_(1정)
혈압강하작용의약품,트루셋정 80/5/25밀리그램_(1정)
혈압강하작용의약품,트루셋정 80/5/25밀리그램_(1정)
혈압강하작용의약품,트루셋정 80/5/25밀리그램_(1정)
지질저하제,네비로스타정5/10밀리그램_(1정)
혈압강하작용의약품,네비로스타정5/10밀리그램_(1정)
혈압강하작용의약품,네비로스타정5/20밀리그램_(1정)
지질저하제,네비로스타정5/20밀리그램_(1정)
지질저하제,네비로스타정2.5/10밀리그램_(1정)
혈압강하작용의약품,네비로스타정2.5/10밀리그램_(1정)
당뇨병용제,크레비스정1000/5밀리그램_(1정)
지질저하제,크레비스정1000/5밀리그램_(1정)
당뇨병용제,듀오메트엑스알정1000/5밀리그램_(1정)
지질저하제,듀오메트엑스알정1000/5밀리그램_(1정)
당뇨병용제,크레비스정1000/10밀리그램_(1정)
지질저하제,크레비스정1000/10밀리그램_(1정)
지질저하제,듀오메트엑스알정1000/10밀리그램_(1정)
당뇨병용제,듀오메트엑스알정1000/10밀리그램_(1정)
호흡기관용약,클로르에이시럽_(15mL)
호흡기관용약,클로르에이시럽_(15mL)
호흡기관용약,유라민시럽_(15mL)
호흡기관용약,유라민시럽_(15mL)
호흡기관용약,아미듀오시럽_(15mL)
호흡기관용약,아미듀오시럽_(15mL)
호흡기관용약,뮤코코푸시럽_(15mL)
호흡기관용약,뮤코코푸시럽_(15mL)
호흡기관용약,콜브론에이시럽_(15mL)
호흡기관용약,콜브론에이시럽_(15mL)
호흡기관용약,세코라시럽_(15mL)
호흡기관용약,세코라시럽_(15mL)
호흡기관용약,뮤코에이시럽_(15mL)
호흡기관용약,뮤코에이시럽_(15mL)
소화성궤양용제,에소듀오정40/800밀리그램_(1정)
지질저하제,듀카로정30/5/5밀리그램_(1정)
혈압강하작용의약품,듀카로정30/5/5밀리그램_(1정)
혈압강하작용의약품,듀카로정30/5/5밀리그램_(1정)
혈압강하작용의약품,듀카로정30/5/10밀리그램_(1정)
지질저하제,듀카로정30/5/10밀리그램_(1정)
혈압강하작용의약품,듀카로정30/5/10밀리그램_(1정)
혈압강하작용의약품,듀카로정60/5/5밀리그램_(1정)
혈압강하작용의약품,듀카로정60/5/5밀리그램_(1정)
지질저하제,듀카로정60/5/5밀리그램_(1정)
지질저하제,듀카로정60/5/10밀리그램_(1정)
혈압강하작용의약품,듀카로정60/5/10밀리그램_(1정)
혈압강하작용의약품,듀카로정60/5/10밀리그램_(1정)
혈압강하작용의약품,듀카로정60/10/20밀리그램_(1정)
혈압강하작용의약품,듀카로정60/10/20밀리그램_(1정)
지질저하제,듀카로정60/10/20밀리그램_(1정)
당뇨병용제,빌다글정50밀리그램(빌다글립틴염산염)_(56mg/1정)
혈압강하작용의약품,올로맥스정40/5/5밀리그램_(1정)
지질저하제,올로맥스정40/5/5밀리그램_(1정)
혈압강하작용의약품,올로맥스정40/5/5밀리그램_(1정)
지질저하제,올로맥스정40/5/10밀리그램_(1정)
혈압강하작용의약품,올로맥스정40/5/10밀리그램_(1정)
혈압강하작용의약품,올로맥스정40/5/10밀리그램_(1정)
정신신경용제,프리넥사서방정50밀리그램(데스벤라팍신벤조산염)_(73.185mg/1정)
정신신경용제,에스벤서방정50밀리그램(데스벤라팍신벤조산염)_(73.185mg/1정)
정신신경용제,데스베라서방정50밀리그램(데스벤라팍신벤조산염)_(73.185mg/1정)
정신신경용제,프리넥사서방정100밀리그램(데스벤라팍신벤조산염)_(0.14637g/1정)
정신신경용제,에스벤서방정100밀리그램(데스벤라팍신벤조산염)_(0.14637g/1정)
정신신경용제,데스베라서방정100밀리그램(데스벤라팍신벤조산염)_(0.14637g/1정)
정신신경용제,데팍신서방정50밀리그램(데스벤라팍신)_(50mg/1정)
정신신경용제,데팍신서방정100밀리그램(데스벤라팍신)_(0.1g/1정)
정신신경용제,데팍신서방정25밀리그램(데스벤라팍신)_(25mg/1정)
혈압강하작용의약품,아카브정30/10밀리그램_(1정)
지질저하제,아카브정30/10밀리그램_(1정)
혈압강하작용의약품,아카브정60/10밀리그램_(1정)
지질저하제,아카브정60/10밀리그램_(1정)
지질저하제,아카브정30/20밀리그램_(1정)
혈압강하작용의약품,아카브정30/20밀리그램_(1정)
혈압강하작용의약품,아카브정60/20밀리그램_(1정)
지질저하제,아카브정60/20밀리그램_(1정)
지질저하제,아카브정120/40밀리그램_(1정)
혈압강하작용의약품,아카브정120/40밀리그램_(1정)
지질저하제,엑스원에이정5/80/20밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/80/20밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/80/20밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/80/20밀리그램_(1정)
지질저하제,엑스아토르정5/80/20밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/80/20밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/80/20밀리그램_(1정)
지질저하제,아발탄에이플러스정5/80/20밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/80/20밀리그램_(1정)
지질저하제,아바트리정5/80/20밀리그램_(1정)
혈압강하작용의약품,아바트리정5/80/20밀리그램_(1정)
혈압강하작용의약품,아바트리정5/80/20밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/80/20밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/80/20밀리그램_(1정)
지질저하제,하이포지에이정5/80/20밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/80/10밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/80/10밀리그램_(1정)
지질저하제,엑스원에이정5/80/10밀리그램_(1정)
지질저하제,엑스아토르정5/80/10밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/80/10밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/80/10밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/80/10밀리그램_(1정)
지질저하제,아발탄에이플러스정5/80/10밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/80/10밀리그램_(1정)
혈압강하작용의약품,아바트리정5/80/10밀리그램_(1정)
혈압강하작용의약품,아바트리정5/80/10밀리그램_(1정)
지질저하제,아바트리정5/80/10밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/80/10밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/80/10밀리그램_(1정)
지질저하제,하이포지에이정5/80/10밀리그램_(1정)
지질저하제,엑스원에이정5/160/20밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/160/20밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/160/20밀리그램_(1정)
지질저하제,엑스아토르정5/160/20밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/160/20밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/160/20밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/160/20밀리그램_(1정)
지질저하제,아발탄에이플러스정5/160/20밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/160/20밀리그램_(1정)
혈압강하작용의약품,아바트리정5/160/20밀리그램_(1정)
혈압강하작용의약품,아바트리정5/160/20밀리그램_(1정)
지질저하제,아바트리정5/160/20밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/160/20밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/160/20밀리그램_(1정)
지질저하제,하이포지에이정5/160/20밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/160/10밀리그램_(1정)
지질저하제,엑스원에이정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스원에이정5/160/10밀리그램_(1정)
지질저하제,엑스아토르정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/160/10밀리그램_(1정)
혈압강하작용의약품,엑스아토르정5/160/10밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/160/10밀리그램_(1정)
혈압강하작용의약품,아발탄에이플러스정5/160/10밀리그램_(1정)
지질저하제,아발탄에이플러스정5/160/10밀리그램_(1정)
지질저하제,아바트리정5/160/10밀리그램_(1정)
혈압강하작용의약품,아바트리정5/160/10밀리그램_(1정)
혈압강하작용의약품,아바트리정5/160/10밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/160/10밀리그램_(1정)
혈압강하작용의약품,하이포지에이정5/160/10밀리그램_(1정)
지질저하제,하이포지에이정5/160/10밀리그램_(1정)
지질저하제,네비로스타정2.5/5밀리그램_(1정)
혈압강하작용의약품,네비로스타정2.5/5밀리그램_(1정)
혈압강하작용의약품,발트리오정10/160/10밀리그램_(1정)
지질저하제,발트리오정10/160/10밀리그램_(1정)
혈압강하작용의약품,발트리오정10/160/10밀리그램_(1정)
지질저하제,발트리오정10/160/20밀리그램_(1정)
혈압강하작용의약품,발트리오정10/160/20밀리그램_(1정)
혈압강하작용의약품,발트리오정10/160/20밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/50/5/10밀리그램_(1정)
지질저하제,아모잘탄엑스큐정 5/50/5/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/50/5/10밀리그램_(1정)
지질저하제,아모잘탄엑스큐정 5/50/20/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/50/20/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/50/20/10밀리그램_(1정)
지질저하제,아모잘탄엑스큐정 5/50/10/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/50/10/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/50/10/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/100/5/10밀리그램_(1정)
지질저하제,아모잘탄엑스큐정 5/100/5/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/100/5/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/100/20/10밀리그램_(1정)
지질저하제,아모잘탄엑스큐정 5/100/20/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/100/20/10밀리그램_(1정)
지질저하제,아모잘탄엑스큐정 5/100/10/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/100/10/10밀리그램_(1정)
혈압강하작용의약품,아모잘탄엑스큐정 5/100/10/10밀리그램_(1정)
지질저하제,네비로스타정1.25/5밀리그램_(1정)
혈압강하작용의약품,네비로스타정1.25/5밀리그램_(1정)
당뇨병용제,엑시글루정5밀리그램(다파글리플로진)_(5mg/1정)
당뇨병용제,엑시글루정10밀리그램(다파글리플로진)_(10mg/1정)
당뇨병용제,다포진정10밀리그램(다파글리플로진)_(10mg/1정)
당뇨병용제,다파론정5밀리그램(다파글리플로진비스L-프롤린)_(7.8mg/1정)
당뇨병용제,트루다파정10밀리그램(다파글리플로진비스L-프롤린)_(15.63mg/1정)
당뇨병용제,다파론정10밀리그램(다파글리플로진비스L-프롤린)_(15.63mg/1정)
당뇨병용제,다파진정10밀리그램(다파글리플로진비스L-프롤린)_(15.63mg/1정)
당뇨병용제,다플디엠정10밀리그램(다파글리플로진무수유당혼합물)_(15.27mg/1정)
당뇨병용제,포시디정10밀리그램(다파글리플로진무수유당혼합물)_(15.27mg/1정)
당뇨병용제,포실로진정10밀리그램(다파글리플로진무수유당혼합물)_(15.27mg/1정)
당뇨병용제,젠시가정10밀리그램(다파글리플로진무수유당혼합물)_(15.27mg/1정)
당뇨병용제,포시글리정10밀리그램(다파글리플로진무수유당혼합물)_(15.27mg/1정)
당뇨병용제,다파원정5mg(다파글리플로진시트르산)_(7.35mg/1정)
당뇨병용제,다파원정10mg(다파글리플로진시트르산)_(14.7mg/1정)
당뇨병용제,줄토피플렉스터치주_(3mL)
당뇨병용제,줄토피플렉스터치주_(3mL)
지질저하제,아트맥콤비젤연질캡슐_(1캡슐)
소화성궤양용제,에소피드정20/600밀리그램_(1정)
소화성궤양용제,에소카정20/600밀리그램_(1정)
소화성궤양용제,에소카보정20/600밀리그램_(1정)
소화성궤양용제,에소피드정40/600밀리그램_(1정)
소화성궤양용제,에소카정40/600밀리그램_(1정)
소화성궤양용제,에소카보정40/600밀리그램_(1정)
당뇨병용제,테네글리틴정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네글립정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
